policy_loss,value_loss,loss,reward
-0.12568135559558868,0.8868940472602844,-0.036991946399211884,-0.8999978303909302
-0.2551569640636444,0.6721031665802002,-0.1879466474056244,-2.437498092651367
-0.19829539954662323,0.7567721605300903,-0.1226181834936142,-2.181248188018799
0.022049689665436745,1.1874985694885254,0.14079955220222473,1.5750020742416382
0.14518922567367554,1.5073751211166382,0.2959267497062683,3.193751335144043
0.07407622039318085,1.2534713745117188,0.19942335784435272,2.6750006675720215
-0.06613127887248993,1.1309418678283691,0.046962909400463104,0.46875035762786865
0.18637874722480774,1.411705493927002,0.3275492787361145,3.7249999046325684
-0.13513271510601044,0.8780877590179443,-0.047323934733867645,-0.6187487244606018
-0.1030629575252533,0.8619375228881836,-0.016869202256202698,-0.4437500238418579
0.022465361282229424,1.3469783067703247,0.15716320276260376,0.7000031471252441
-0.15880149602890015,0.8171920776367188,-0.07708228379487991,-1.7499988079071045
-0.24253280460834503,0.5791642069816589,-0.18461638689041138,-3.212495803833008
0.13330340385437012,1.3220126628875732,0.2655046582221985,2.9187514781951904
-0.11784640699625015,0.8853843212127686,-0.029307976365089417,-0.34374791383743286
0.048645131289958954,1.2006908655166626,0.1687142252922058,1.7625011205673218
-0.22993627190589905,0.6481339335441589,-0.1651228666305542,-2.0437474250793457
0.11674325913190842,1.3029839992523193,0.24704167246818542,2.3874988555908203
-0.030964965000748634,0.9260965585708618,0.061644695699214935,0.1312515139579773
-0.13369670510292053,0.778426468372345,-0.055854059755802155,-1.38124680519104
-0.040081534534692764,0.9612401127815247,0.05604248121380806,0.5562512874603271
0.23450130224227905,1.6111825704574585,0.39561957120895386,4.4187469482421875
0.052494458854198456,1.1095044612884521,0.1634449064731598,1.9562492370605469
-0.17808999121189117,0.6730713248252869,-0.11078285425901413,-2.3062477111816406
-0.10697975754737854,0.9252224564552307,-0.01445750892162323,-1.3124985694885254
-0.28072553873062134,0.5031760931015015,-0.2304079234600067,-3.5749964714050293
-0.0617201030254364,0.9677912592887878,0.03505902737379074,-0.07500100135803223
0.10699876397848129,1.1841037273406982,0.225409135222435,1.9187510013580322
0.21896426379680634,1.4579389095306396,0.364758163690567,4.0437493324279785
0.005261280573904514,0.995244562625885,0.1047857403755188,0.7437503933906555
-0.14410400390625,0.7374761700630188,-0.07035638391971588,-1.9937461614608765
0.06085183098912239,1.2335158586502075,0.18420341610908508,1.2062501907348633
-0.11956535279750824,0.8188502788543701,-0.03768032044172287,-0.7562495470046997
0.09036006778478622,1.3313586711883545,0.22349593043327332,1.6000049114227295
-0.0024198770988732576,1.2702449560165405,0.12460462749004364,1.275005578994751
0.18684008717536926,1.3976517915725708,0.32660526037216187,3.1124978065490723
-0.12242326140403748,0.7726550698280334,-0.04515775293111801,-1.343747615814209
0.12118634581565857,1.402820348739624,0.26146838068962097,1.6500015258789062
-0.24693885445594788,0.5229320526123047,-0.19464564323425293,-2.9999961853027344
-0.16900749504566193,0.6803855895996094,-0.10096893459558487,-2.3749990463256836
0.1481161117553711,1.3281108140945435,0.2809271812438965,2.2749996185302734
0.2136819064617157,1.3489145040512085,0.34857335686683655,3.2749972343444824
-0.31123271584510803,0.4780760705471039,-0.2634251117706299,-4.018746376037598
-0.259572297334671,0.6361261010169983,-0.1959596872329712,-3.8249974250793457
0.15674331784248352,1.1992080211639404,0.276664137840271,3.2500007152557373
0.21323101222515106,1.3507230281829834,0.34830331802368164,3.4125020503997803
0.14154912531375885,1.1452813148498535,0.25607725977897644,1.9625015258789062
